,evt_block_time,from,name,to,value
0,2024-01-05 20:48:59.000 UTC,0xc566940cf6ddbf6836185a6ba9edf2c00e84d362,AETHC_Token_v2,0x139af0e04478c5428ba64e093658d39a5f35de0c,0.06528575775400239
1,2024-06-28 16:43:23.000 UTC,0xe37e799d5077682fa0a244d46e5649f71457bd09,AETHC_Token_v2,0xa96a65c051bf88b4095ee1f2451c2a9d43f53ae2,1.0
2,2024-02-06 04:01:35.000 UTC,0x9ce3baad375acedaaa730dc5157f99a35c74b318,AETHC_Token_v2,0x13760f50a9d7377e4f20cb8cf9e4c26586c658ff,0.08733199259154008
3,2024-07-19 12:47:23.000 UTC,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,AETHC_Token_v2,0xba12222222228d8ba445958a75a0704d566bf2c8,0.16059276568245043
4,2024-09-27 06:23:47.000 UTC,0xc57ea958e33dc87c7c7951774bab9221346ba26f,AETHC_Token_v2,0x9008d19f58aabd9ed0d60971565aa8510560ab41,10.296130981408801
5,2024-05-01 18:42:47.000 UTC,0xff9704a23d4c4f57c69d86e1113c1e9204cd804e,AETHC_Token,0x1fee92a8e2948c194c7c274d91de1806d9e9b07b,0.1682975599102948
6,2024-04-29 09:16:59.000 UTC,0x84db6ee82b7cf3b47e8f19270abde5718b936670,AETHC_Token,0x261e3c398f83e916c620f5476ee4f53f0bea8e6c,0.48394595934168183
7,2024-05-17 04:12:59.000 UTC,0x8412a0c023b4662b1364925053a06cd4f80d14a5,AETHC_Token,0x6ce8281f9546bf0b14280a82b91b18fe3ac96e0c,0.023893686298856184
8,2024-02-07 02:17:11.000 UTC,0x568f75efcd7acb2a3cfd19654104077c6ead9ea2,AETHC_Token_v2,0x13760f50a9d7377e4f20cb8cf9e4c26586c658ff,0.04360948136325292
9,2024-09-01 12:54:47.000 UTC,0x93ce6a68e27dea150202639a93bda83da6f82522,AETHC_Token,0xff9704a23d4c4f57c69d86e1113c1e9204cd804e,0.00972753811091522
10,2024-04-18 20:21:35.000 UTC,0xf719ae6b7ca7be6b95e09a0bee44e9ae6fbc5b35,AETHC_Token_v2,0x13760f50a9d7377e4f20cb8cf9e4c26586c658ff,0.0867425983681753
