,evt_block_time,from,name,to,value
0,2024-03-31 02:52:35.000 UTC,0x7623e9dc0da6ff821ddb9ebaba794054e078f8c4,StakedTokenV1,0xba25461c6a4470547d57e7652215afa8675dfd38,0.0
1,2024-06-12 10:54:11.000 UTC,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,StakedTokenV1,0x000000fee13a103a10d593b9ae06b3e05f2e7e1c,0.000255563993862087
2,2024-05-27 20:12:23.000 UTC,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,StakedTokenV1,0xad01c20d5886137e056775af56915de824c8fce5,3.1976210625457e-05
3,2024-07-08 13:48:11.000 UTC,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,StakedTokenV1,0x7d2471027797f9612b88e9e11c4478aee14475c6,0.062050645902350994
4,2024-07-17 05:38:11.000 UTC,0xb26ff591f44b04e78de18f43b46f8b70c6676984,StakedTokenV1,0xa5464d8e5e053b3184585a7e6bbb7d77311c326c,6.699912937698394
5,2024-01-23 09:32:11.000 UTC,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,StakedTokenV1,0x9bf90191444f7e0c52da9a4d31c419b4c96ba372,22.08385271191921
6,2024-07-21 07:57:23.000 UTC,0x177622e79acece98c39f6e12fa78ac7fc8a8bf62,StakedTokenV1,0x1111111254eeb25477b68fb85ed929f73a960582,0.005061092488995005
7,2024-07-07 08:09:23.000 UTC,0x28104d4f703ee5b5011cefe106f54efd56f33f95,StakedTokenV1,0xcf5540fffcdc3d510b18bfca6d2b9987b0772559,0.024311964324536337
8,2024-09-16 19:48:59.000 UTC,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,StakedTokenV1,0xbb1dc2dcc45f720e5dc74bdcefcb124ba83b64e4,0.000404124859415817
9,2024-05-21 03:46:59.000 UTC,0x1111111254eeb25477b68fb85ed929f73a960582,StakedTokenV1,0x1225800b0c0c5de61dc6e4c2dac349897fdca66d,0.000251279925015677
10,2024-07-06 20:56:23.000 UTC,0x177622e79acece98c39f6e12fa78ac7fc8a8bf62,StakedTokenV1,0x74de5d4fcbf63e00296fd95d33236b9794016631,0.09262614847366413
11,2024-07-16 11:29:59.000 UTC,0x177622e79acece98c39f6e12fa78ac7fc8a8bf62,StakedTokenV1,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.19461540254422618
12,2024-07-15 12:03:35.000 UTC,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,StakedTokenV1,0xf8342df8fd3aad58610752aef6751c8e421763a0,0.12044153424621513
13,2024-07-28 08:28:23.000 UTC,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,StakedTokenV1,0x000000fee13a103a10d593b9ae06b3e05f2e7e1c,2.6218993647876e-05
14,2024-07-29 18:19:59.000 UTC,0xfef6eb467b9a9c2f60f48dd9decb4f66e85c53d9,StakedTokenV1,0xb26ff591f44b04e78de18f43b46f8b70c6676984,0.08592211372848517
15,2024-01-19 14:31:11.000 UTC,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,StakedTokenV1,0x9bf90191444f7e0c52da9a4d31c419b4c96ba372,15.940947945853049
16,2024-07-24 04:50:11.000 UTC,0x177622e79acece98c39f6e12fa78ac7fc8a8bf62,StakedTokenV1,0xcf5540fffcdc3d510b18bfca6d2b9987b0772559,0.20310007844530242
17,2024-07-17 21:29:47.000 UTC,0x177622e79acece98c39f6e12fa78ac7fc8a8bf62,StakedTokenV1,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,0.09578490043961829
18,2024-07-28 05:01:35.000 UTC,0xdb1b1f8bb10442a69a40b42e63794c27a7f14b33,StakedTokenV1,0xb26ff591f44b04e78de18f43b46f8b70c6676984,0.014738152463267701
